id,kwic,lemma
87232db5c677b7d69cc698a082b587ce1ad5,Sachlichkeit,Sachlichkeit
2aca89ee32304375a21b1593f582c08b5311,Kindheit,Kindheit
2aca89ee32304375a21b1593f582c08b5311,Gelegenheit,Gelegenheit
cc62abe344e91581b992f28c1c76ca6591a7,Startschwierigkeiten,Schwierigkeit
dbfa975a0129bf1c3b2b8cc84af05bf0614b,Geschwindigkeit,Geschwindigkeit
0ea1ddbeb693b6cc9adb0235daccb6a88186,Richtigkeit,Richtigkeit
ee468d07c89c933bae6ba2476a15f45ac68a,Mattigkeit,Mattigkeit
fe283428ea48d96fd394977e35c303443b46,Gelegenheit,Gelegenheit
a9d1ba4d11aa3d1674c074b862b528c46193,Vergangenheit,Vergangenheit
ba9a4fd4daac65591a9bdb986bf3d09bf1eb,Dunkelheit,Dunkelheit
58e2d1cfd33efae83b3142ecafacea23728c,Abhängigkeiten,Abhängigkeit
c74d9c7f78eed1ea1018af2232d25c8adb79,Gottheit,Gottheit
2abaeae6eb7691a60c9f4c7ed700286e9d0c,Transportgeschwindigkeit,Geschwindigkeit
a36700736a012e65fd7d7f8ecadbf1a08217,Leistungsfähigkeit,Fähigkeit
e669454c3add42eb3868c629a308df8730c2,Fähigkeiten,Fähigkeit
8037aff92dbd849ede09e227f6bb0f417a9c,Möglichkeit,Möglichkeit
bcc4520d055e0022fbc66dbfb0e2073aaad9,Dummheit,Dummheit
bdddb03fa01a8bd769ae0c7d8c350b09a73f,Spezialeinheit,Spezialeinheit
85549e9998e02c372240a9cdbe24d1fd46e8,Selbstverständlichkeit,Selbstverständlichkeit
07c381e0b09e67da7ef2e7ff0677f385d407,Möglichkeit,Möglichkeit
0aef48c88cef66420fd74a8066cf6fbd7e31,Minderheit,Minderheit
0b3ee614662772050ba85345bbfa53e8c9bb,Kostbarkeiten,Kostbarkeit
3fedded3bebc6f597c602b240463102f052c,Reaktorsicherheit,Sicherheit
4c3cf17788efb69dd79eb4bb3705183eb191,Fähigkeit,Fähigkeit
7f4563c496125a2927e8d7723be2ef1b9e8e,Einzelheiten,Einzelheit
d143d85cb16e0f7f9d8723230bef8331004c,Barrierefreiheit,Freiheit
c7b4e2cd3e264737035f5b7d38fc8f490b93,Möglichkeit,Möglichkeit
1b55c1becc3ac6b94f9edbbaeafd8f14e626,Geschwindigkeiten,Geschwindigkeit
8560522b487676dbce418b351c54f82ef6d3,Unfreiheit,Freiheit
e97c9caa136e144e5d942963ef382ae680e6,Wirklichkeit,Wirklichkeit
27a7e999500ba844b13c149c9974c6a394ae,Wahrheit,Wahrheit
5be0f652ffa624239af0b2cc05a5cadbdc72,Einheit,Einheit
3300eb4a1f522ccb375965d22198a172393c,Offenheit,Offenheit
6fc450ff50811b0266e25628e6c93ac5e212,Einfachheit,Einfachheit
f4d84cbcac90afb17bc43de92cfa0f95422f,Leichtigkeiten,Leichtigkeit
dad6bd37d859acf1daf731ce43738b7ab541,Zufälligkeit,Zufälligkeit
7f0325336d8a065a30aae174e7ce6e8cc058,Einheit,Einheit
10da9253111bf6e86b23ff89dfd55d26f014,Bewegtheit,Bewegtheit
9b65764299e0abaea59c0a3aebbf20d3df1b,Wahrheit,Wahrheit
11625edc83da88607424520af321c0ea547d,Möglichkeit,Möglichkeit
67e5cf86729d104878f2a32c7477ef03a085,Öffentlichkeit,Öffentlichkeit
7ea8e59cca66c4ad4246f00d4e2c6273b9d2,Aufmerksamkeit,Aufmerksamkeit
9f8b8249a0a04aa58ab1254d92027d432cdd,Wissenschaftlichkeit,Wissenschaftlichkeit
726ed74fb5504032417090554221a7be1322,Verfassungsmäßigkeit,Verfassungsmäßigkeit
5d1fde264954a69390b03e1666496a122159,Mehrheit,Mehrheit
629e18400457bf0eb0689eb146d638a0ab47,Freundlichkeit,Freundlichkeit
da5d59abb39b0f1b3e6e2b2604faed971a2f,Freundlichkeit,Freundlichkeit
60ce00537344b9f1ecaa34e24a072873a6dc,Zähigkeit,Zähigkeit
4daa1e8ed71f5c2637c0fa644fb951e06f38,Möglichkeiten,Möglichkeit
3fca22a2bd11fede5e85032ec7392ecac3bb,Möglichkeit,Möglichkeit
74697841878c7767519eb9dd20328eb72486,Offenheit,Offenheit
f9662bc980ac000b8d931455f188aa33f36c,Gelegenheit,Gelegenheit
af253b64b79f752798a179f8ddf26ae71c12,Lächerlichkeit,Lächerlichkeit
fd80310a7bb98b2842a0f7c27e8e90ff96dd,Mehrheiten,Mehrheit
f49fefbd32dfcbb8592f41edf40ff6883d53,Flüssigkeit,Flüssigkeit
3c8658ecd970c9eda9bc417c976d1ed32b5f,Glaubwürdigkeit,Glaubwürdigkeit
87a14a385d8c2ebf72c29a40207a4cd4a676,Schlitzohrigkeit,Schlitzohrigkeit
99cd10d954ae9bcc38d5415481d661703f57,Möglichkeiten,Möglichkeit
895c1986ca1e7ea50070718f7ee6f162a42f,Neuigkeiten,Neuigkeit
1ff9abad4a749ae7ab88eef0bfef0d14c95c,Angelegenheit,Angelegenheit
04d01802812f888fffb0b5c02a48338eb0ed,Allgemeinheit,Allgemeinheit
b3af60f56ea2107eaf785058d72dc7de2b07,Dunkelheit,Dunkelheit
398c9acb7101051cc4537ac4d75c268d2104,Menschheit,Menschheit
83763027cbaa226ef39d7dcd602ee94cdc5c,Möglichkeiten,Möglichkeit
a5b28d032b64ed1976f5d5dddc870f77af97,Möglichkeit,Möglichkeit
54f0f96f5ffd50e696e7e76cc45b5c2fad1e,Höchstgeschwindigkeit,Geschwindigkeit
baf8994a658642b6aa3af3253b88c8c56421,Bescheidenheit,Bescheidenheit
d91352a110ccf14affb131d9b62c56bacd4b,Besonderheit,Besonderheit
e122e09e5651ae4edc44fd898c1e71592c65,Modernisierungstätigkeit,Tätigkeit
5d107f21029b90e1a902589d1a60e37987c7,Richtigkeit,Richtigkeit
3a6e9ad88de59b1b3107ca903ab1ae264d5c,Beschaffenheit,Beschaffenheit
9b62601e52d618ec4ec32ed3f168a03aabb7,Möglichkeit,Möglichkeit
e945e8908037af231cf8fa74b45f4ccfad32,Herrlichkeit,Herrlichkeit
806e71025530da3eb5d4f818488008e714c8,Einheit,Einheit
2490a1ea4c7a3fc142c65f7f915336941bee,Kühlflüssigkeit,Flüssigkeit
59e76d7653822acbf19dfda693def2626de8,Schwierigkeiten,Schwierigkeit
1d89a117eaf880735a271034d3fd6ac6ab48,Möglichkeiten,Möglichkeit
ec2667e35a86c380519d3745340dc185867c,Leistungsfähigkeit,Fähigkeit
c950d393efdb38f8cb47be3dbfbd4571ac2b,Volljährigkeit,Volljährigkeit
5b8d65571080bd7e81a9f777c0f6411f361c,Ungewissheit,Gewissheit
c0188b926958a30953d828dee6ebdc7985e6,Vergangenheit,Vergangenheit
f2cc812fc8e3bcf707fc804e5e0290851af6,Vertrautheit,Vertrautheit
3ae9eab59d82cd93d5d2f64d19ac2404a6a2,Langzeitarbeitslosigkeit,Arbeitslosigkeit
7777ea74721907349b7012262ea022deff92,gewißheit,Gewissheit
b16a981727afe3e4d993d260daa6e7e081a4,gelegenheiten,Gelegenheit
95ea2ff68559e73b21f07a1e93c8ffb01289,Vergangenheit,Vergangenheit
3ae14d35bee7163b139d612d8212c9e3abac,Sachlichkeit,Sachlichkeit
0dfcbe8acf3babab6363c269e6e6dcb3f3d9,Schwierigkeiten,Schwierigkeit
acfc3e79acacf38bbc2e7277e565cb526100,Richtigkeit,Richtigkeit
921dcb5cdc7552d07d735508f4ad9d7f9e10,Krankheiten,Krankheit
6fb0faa4815085dc0aec58691ad8cbc5a60e,Wahrheit,Wahrheit
8c9a730989f8db10b96fd119f1facd5b858e,Sicherheit,Sicherheit
ae0e174969de59fe8fb330b8da83cf61326b,Leistungsfähigkeit,Fähigkeit
40abc0789cac5c812441d7a721056a59e97e,Neuigkeiten,Neuigkeit
3d3b770bba131e0cc056936775b1c9d94e5d,Betroffenheit,Betroffenheit
8aefdb2da36a46325e2c93389fde171ef4ba,Möglichkeit,Möglichkeit
09e85b962701314254d4989ec3fb31a5e409,Erbangelegenheiten,Angelegenheit
b75080808fc59daa6aaeeb2b1036f8540df7,Einheit,Einheit
7c4ac298918819dfab310680c5291171f9f5,Möglichkeiten,Möglichkeit
6ddcfdeeab76114207b3d557af80240ea696,Möglichkeit,Möglichkeit
a56bc6e371794c361c26ae0fe9710e69db29,Gewohnheit,Gewohnheit
fd55098b388a0f0b79840771140363c9ba05,Oberhoheit,Hoheit
83cab57d0054f96be0979e7fc2670f57e7c8,Eigenständigkeit,Eigenständigkeit
573901f81b908fc7ce4332c66baacabd0a9f,Jugendlichkeit,Jugendlichkeit
8182da243050861080e3700721c47ed23c9e,Unsicherheit,Sicherheit
20676d78e46b295789ee341765b1f0edfc7e,Abstraktionsfähigkeit,Fähigkeit
3d7a4b0c5cdc010ddff043fd1d53c227479a,Sicherheit,Sicherheit
e8429db6843066da656de26d7a60175fdbf0,Abhängigkeit,Abhängigkeit
79e417f12f9af756517a860e6b02c01511ee,Fähigkeit,Fähigkeit
6a83a2197ea7d4a9911c0d204a605b336827,möglichkeit,Möglichkeit
45547fba7c6b67837cbdf32f02f1f52b40e5,Sicherheit,Sicherheit
1364987af4ad363d479739c45f7b10a50075,Leistungsfähigkeit,Fähigkeit
d3f506488d64fa3bad69f6197bdafcf004d1,Allgemeingültigkeit,Gültigkeit
58fbbf4556198d179d924fd51bdc4c3bd95f,Tätigkeiten,Tätigkeit
850faf0bf9fbc6f7be5f7d3d976b348b9522,Demokratiefähigkeit,Fähigkeit
765c8bb7c74a8c111cb5ceed7a6a268550c0,Grunddienstbarkeit,Dienstbarkeit
538b1cad5f1a4eccf4dea3c783958cadeda9,Wahrheit,Wahrheit
3a970d81b4a48d98a7d7275f7375576f66e9,Möglichkeit,Möglichkeit
694a27ee7b2a0b85f71541b19c7171024843,Geschwindigkeit,Geschwindigkeit
5fe9ed7ab0485df6815a27edb2546a48e547,Mehrstaatigkeit,Mehrstaatigkeit
96642fa0b0a5242a04255d7139fc38664799,Alkoholkrankheit,Krankheit
9e000244a13f5a8593a52f3c98fb7b215037,Wahrheit,Wahrheit
72e3b9374e6553c80997d739f699c5fcf878,Möglichkeiten,Möglichkeit
3a0fd3c06c7852356a9806fe6efdc2e64676,Öffentlichkeit,Öffentlichkeit
3a0fd3c06c7852356a9806fe6efdc2e64676,Unsicherheit,Sicherheit
b32c6becb6cd817a1cb80c0a469757badc9f,Richtigkeit,Richtigkeit
51d41bb6e3d454e711517d2f0ca3fae3ab93,Kleinigkeiten,Kleinigkeit
4788bb705f9a7998de91a4f6abdd25fcd15e,Parkinson-Krankheit,Krankheit
25e0c2addf2b4f36cc93e0e9e89405096463,Konsequenzenlosigkeit,Konsequenzenlosigkeit
05d232249f400f36b580ba7c31573c276740,Übelkeit,Übelkeit
e6f09b022277017f7455526911cb52891809,Krankheit,Krankheit
aa7ed6b8ff836ec737989c04553c9a154ee8,Willensfreiheit,Freiheit
4a944442e163cd94502e71deb9fcb4585ce5,Gemütlichkeit,Gemütlichkeit
6ea69aa0f8397a66c39e8df27198900b3886,Wirklichkeit,Wirklichkeit
b6754ab3aee0fb82a60380ca9485173e98de,Sehenswürdigkeiten,Sehenswürdigkeit
b9d84dcd69872a1ccafa341af360b62d6913,Rechtspersönlichkeit,Persönlichkeit
439e43fd25406617b0566edd29d938c27a33,Möglichkeiten,Möglichkeit
1be2526277e5e832065e4e230796b03316fe,Flugtauglichkeit,Tauglichkeit
725d5878a89fa7fa046ceee7923b6f0e0d0a,Fähigkeit,Fähigkeit
725d5878a89fa7fa046ceee7923b6f0e0d0a,Tätigkeit,Tätigkeit
5d9653a0fb2a92aa1a69973eb65a200f1185,Laufeinheiten,Einheit
65a6c453db53c70ca0deda01ad031a58feab,Schwierigkeiten,Schwierigkeit
9af34bb7661ad3630101cc41b5bc1d0e850d,Minderheiten,Minderheit
72b445810ace3696d05d31c6b9d4be07630c,Vergessenheit,Vergessenheit
ebcf7721615f07d004e663c4447ab4d8c807,Tätigkeit,Tätigkeit
3c0b6114d5534e8fe297c923cd0787bd20b9,Flüssigkeit,Flüssigkeit
5bdf60ce7bd5d742b22d5dc11f0faafeb4e6,Fähigkeiten,Fähigkeit
b692bf5c8beb1b0d0035c3d1c9fc78939332,Möglichkeit,Möglichkeit
7a53cb13980611a568ed7f85be4e03e35a54,Schönheit,Schönheit
48f3f55b0652c22011f6fa4753c857dab7fd,Persönlichkeit,Persönlichkeit
42f39350e0f9e910f4cfb2575deeed5b3d2e,Sportlichkeit,Sportlichkeit
4a422223dfe7e5ccebfcedefcf63f4adb461,Besonderheiten,Besonderheit
a87c6b2f06378d4d1d8823ce7adc51785527,Möglichkeit,Möglichkeit
e69e34f420833f656eb4499247c9b0d4f17d,Sehgewohnheiten,Gewohnheit
ebce70b601b4b2410f4566652da93a61f087,Freiheiten,Freiheit
04d8a76947fb167cf74aec916d908e782b5d,Wirksamkeit,Wirksamkeit
224f1f59b25a6e0354bca53791590efc707c,Benutzbarkeit,Benutzbarkeit
8d6ae893f66e48cbe27258cd9f343c29c7bb,Freiheit,Freiheit
327963b89bf3185500d54eb99f8de2eccc45,Aufmerksamkeit,Aufmerksamkeit
c4ae31648d7b983957da472c20c423909381,Werbemöglichkeit,Möglichkeit
064ab32f7030504a21984040e9830e67da1d,Unheimlichkeit,Heimlichkeit
a7ebe6240ea87e34b2e8e6c210afe6c0488f,Mehrheit,Mehrheit
6bfa7d00238846a915e4e360a65ddb339b2e,Gestaltungsmöglichkeiten,Möglichkeit
fd5d3aa61b4a22d03857e8efc5603e73233e,Persönlichkeiten,Persönlichkeit
aae0771894c1d8b9042d06295e1eb26e457a,Geschwindigkeit,Geschwindigkeit
89936c8c947362db571e49c04910c264017a,Sicherheit,Sicherheit
169d84b89cffbc169fc01eb4a41442342dab,Öffentlichkeit,Öffentlichkeit
032a37bcdab306d84feab5868800f5a1eab0,Ungültigkeit,Gültigkeit
dadbec51ae157865baeedbd7be2ace837c0c,Wirklichkeit,Wirklichkeit
f960747724e4b13a08ae9431a2d81d363642,Zerrissenheit,Zerrissenheit
614536fbb1782ef5963c61414ae126c4500e,Möglichkeit,Möglichkeit
e631d39639fd429683b92d1c79fecf40978e,Geschwindigkeit,Geschwindigkeit
a118a770cff85386b7ad3f39395752275e98,Beharrlichkeit,Beharrlichkeit
56369fa404c92a15d64e96d4718868baa838,Öffentlichkeit,Öffentlichkeit
7b413e4af23e0a3da7d5844cd0677901989b,Einzigartigkeit,Einzigartigkeit
5455d093c863762a3c1f1705f3158fc528ec,Freiheit,Freiheit
e17466c03f94bd15d47218b4755ae7a01ca3,Abhängigkeit,Abhängigkeit
2727b45e6ee25357fb6d2caf9e5045277708,Unwissenheit,Unwissenheit
367e8771ce9409cf131a5a707056981ac85d,Gesundheit,Gesundheit
b05e2e16b0b702bae29c8e65fea7fad7836a,Möglichkeit,Möglichkeit
b05e2e16b0b702bae29c8e65fea7fad7836a,Offenheit,Offenheit
2306cd7c9ca79821f2a0d9b592e5af654047,Notwenigkeit,Notwendigkeit
b23462277139f1cba58967db17dacd43d696,Übernachtungsmöglichkeiten,Möglichkeit
116203080e690580f7a90a432fd4af7c3c40,Unentscheidbarkeit,Entscheidbarkeit
5d232f905b2c597f9fcc6eda29586b2b2989,Ungerechtigkeit,Gerechtigkeit
4f6e2b64c6b7d57b036436ce43f4689c4b0b,Wahrheit,Wahrheit
e6250b1a4c1025bb4ee311ed2dbb2698f240,Persönlichkeiten,Persönlichkeit
b7a3aea76eaca1f1540f796410ee9fe3f34e,Unsterblichkeit,Sterblichkeit
3d4e41c497d6a2dcc28b757c8e105f92d088,Fälligkeit,Fälligkeit
f04e09fec481ee562f11ddcef5ac0fb4f73d,Vergangenheit,Vergangenheit
b5de666951d5a1f3bf11822f90d6c77cdf89,Sprachfähigkeiten,Fähigkeit
4e6b04705303408a9785328e5fcf69e7d8bf,Belastbarkeit,Belastbarkeit
e8a50a381e38587820997170aee735b7e11b,Frechheit,Frechheit
070cedc02a35e68abef1280de557c7d4661b,Jugendfreundlichkeit,Freundlichkeit
a381e2c7b0ea30517dea7e051dc0dce3dc16,Benutzerfreundlichkeit,Freundlichkeit
87b72dc59bd9da64136e071e64a1036c2285,Entschiedenheit,Entschiedenheit
4df14588d7fd063094348424501f8ce1c06a,Ungerechtigkeit,Gerechtigkeit
c8ced4c0741269ceac7aceab357b970b4c24,Möglichkeiten,Möglichkeit
213927176669978655d267e8fc9d544a3adc,Fähigkeiten,Fähigkeit
176236f4c2e9535cb5785db20d7b74c7746f,Mehrstaatlichkeit,Mehrstaatlichkeit
c0176b66e5ada1e29ec2e19706669446b1a1,Verletzlichkeit,Verletzlichkeit
b2ed67688baf9e043f5f4bf997ceaa2f57b7,Gesundheit,Gesundheit
754b02b9b014b05b0b20c7c4d907554868ed,Flüssigkeit,Flüssigkeit
5856edd6484aa28472be127e64416eb03d9b,Sicherheit,Sicherheit
d90cdcffcd71a9648318eaea5093781f01d8,Fähigkeiten,Fähigkeit
72fb0097ee283b9a269a2c812350e5963ae6,Krankheiten,Krankheit
0d901b50a6c2a745f90af9bf0423c5779bc0,Freiheit,Freiheit
13847cd228e1148eb45245d6a1eafff057d0,Möglichkeiten,Möglichkeit
785ba2a1dd6a8045c1ebf89814b6a41cc988,Sicherheit,Sicherheit
879f89966cd584249946ab905be0d71b91a3,Möglichkeiten,Möglichkeit
6754f2f84dc9bb9d660f34cb229885832efe,Wichtigkeit,Wichtigkeit
eaa3927bd3634565766a0c204f74c57a99ea,Wahrheit,Wahrheit
433228ec6ea75394eb9655111d6b1182ce9d,Arbeitsunfähigkeit,Fähigkeit
ee047f2ab0346db40c0214075b309841f81a,Zufriedenheit,Zufriedenheit
d05fe8eaa87f42fb48cc69ce54ba42e7ba7e,Gelegenheit,Gelegenheit
46a1f36a2241724119b2bf4c8b9d2e5c06de,Geschicklichkeit,Geschicklichkeit
d6c62fa5ab4ea95e59a92954bbde2b936db9,Abhängigkeiten,Abhängigkeit
1fc8639a81a75da453f7904353009aba67b4,Vergangenheit,Vergangenheit
92181cfc1c4944d4136805495665d7901d79,Perspektivlosigkeit,Perspektivlosigkeit
7679ec22cd38ca2a243ddd21d0423130ebad,Flüssigkeit,Flüssigkeit
3b2bb75f768a95ff0c7587434fb32b3ebb9e,Vergangenheit,Vergangenheit
9c405db70a5546d7e2b73be90f809eb97b3b,Rotationsgeschwindigkeit,Geschwindigkeit
e41de86fa1aaea7fb95065e30b5e8e9a4ad5,Verbindlichkeiten,Verbindlichkeit
e41de86fa1aaea7fb95065e30b5e8e9a4ad5,Abrechnungsverbindlichkeiten,Verbindlichkeit
4e87c85260fd7897656c2b95cfdc4e4bdb01,Wirksamkeit,Wirksamkeit
7cfdddfe95f2a5eb9be3acc721e7fad45654,Besonderheiten,Besonderheit
baa761ddae342227b594ba1233ec85e54a26,Unwahrheiten,Wahrheit
abf031e0b64fdfde0ddc217cd7d29a8e0f7b,Verfügbarkeit,Verfügbarkeit
bf1aee3fb8fd904c4f250ac726365aa75dcd,Wichtigkeit,Wichtigkeit
c3ab549bfad7549a126c361f15b0baa1b4ae,Bescheidenheit,Bescheidenheit
839581e95fad5f2e5342c0cf8517928eac15,Neuheiten,Neuheit
04ac53533299dce2093c2ace666771c0b1d5,abwesenheit,Abwesenheit
0f20dd36ebc864022d03a691bdbb360a3f23,Öffentlichkeit,Öffentlichkeit
e446bfd95ecd393ef36e31e7558d05984ab0,Gewohnheiten,Gewohnheit
60924f63d45d0d7f49f894d95362421f100d,Nichtigkeiten,Nichtigkeit
e0f3e5b97e62cafcad150edec11831426d83,Formlosigkeit,Formlosigkeit
3729451daefc8750b868206c73d1ff01e815,Kostbarkeiten,Kostbarkeit
fd1fb4759e314683dc4a1832840b3358021c,Leichtigkeit,Leichtigkeit
1fd05ba025c78532c3a84ab1da8d0136040d,Hilfebedürftigkeit,Bedürftigkeit
089d3b5f083add672e9738918490941e4e61,Vielfältigkeit,Vielfältigkeit
22a5edb33b7e7c8c83f0200d3cb2f0a5e943,Schwierigkeiten,Schwierigkeit
51d0ddcb6e788e3596f31a84a1ff14c4d0ac,Schwierigkeiten,Schwierigkeit
4be06644bfcdea2cd2d55461a9a0e02db078,Schwierigkeiten,Schwierigkeit
dd5eb90b1b575f214e755a37146ef59dae0e,Auswahlmöglichkeiten,Möglichkeit
4680b4348f83f5d76bafb6fbeee9c3d6e796,Sozialgerichtsbarkeit,Gerichtsbarkeit
222b8aa48e457898932321c6489437480b97,Einheiten,Einheit
1c7bdfb72173ed0c47f5a1c0be03d5066e8f,Gesundheit,Gesundheit
f038393451c4b0ea032b5b39072d5fa82db5,Dunkelheit,Dunkelheit
f445ff4002055b476b566302d65248392e57,Auswahlmöglichkeit,Möglichkeit
602cdd6d7ddb8ce9f10d551f0dc72fa15068,Gutachtertätigkeit,Tätigkeit
7a4287f4cede25b60a54ff51240e0f58f47c,Startschwierigkeiten,Schwierigkeit
608d84f90481690df385ffdd3b29168f0e49,Luftfeuchtigkeit,Feuchtigkeit
f26214732c18dedbd138dc30211bcd060efd,Gewandtheit,Gewandtheit
d4c01ccf58341a26dd4f64ae830b13240ce3,Ursprünglichkeit,Ursprünglichkeit
8b6d833867209430b7f3f891fb04e45d9e92,Geschicklichkeit ,Geschicklichkeit
ab3cb86abe6bf391cf7c90b5dee12d97d855,Sportmöglichkeiten,SportMöglichkeit
3487f21c03354f2d57a5ec91676d1c8a71b6,Sicherheit,Sicherheit
613de49243f05e3352efb3552c291e88ecb5,Möglichkeiten,Möglichkeit
613de49243f05e3352efb3552c291e88ecb5,Möglichkeiten,Möglichkeit
4ec83e535c5c0567fff6b341bec8271fcce0,Geschwindigkeit,Geschwindigkeit
0e4e57256855beb494b3d01c6d2f5d1ad612,Öffentlichkeit,Öffentlichkeit
1ad42f2bf5307bf40fb2a2cb8ae4dcaf1af8,Mehrheit,Mehrheit
38eca8d36cda2a24b0dbcf4bab7ed728563a,Fähigkeit,Fähigkeit
0bfce415754013327c601b954e83838c522b,Barrierefreiheit,Freiheit
15b6259ebcfe680f045eb4dab840d005b5f2,Besonderheit,Besonderheit
cec3da53bcdc5e474237730e1428d5a02917,Unsicherheit,Sicherheit
0e41e7cedf45580ece3067ce4bc258346700,menschheit,Menschheit
cc5ade0da665c10e77caec76fba375111052,Gewissheit,Gewissheit
f9066cf75edb9697a785de61ef4798477576,Langsamkeit,Langsamkeit
03af9b513559ee5bd7e8b1c39e189ad01144,Krankheiten,Krankheit
0312e61179f2d7e24e33c935ee6d1ed123cc,Unehrlichkeiten,Ehrlichkeit
18eaa33bd011a373d4932992d4e01f5bcf9d,Oeffentlichkeit,Öffentlichkeit
63dac21cd0766677329036f4086a02844089,Gerechtigkeit,Gerechtigkeit
1ac96b137964ad1783ceac3dc7a946c43de1,Persönlichkeit,Persönlichkeit
90e257dc38610d59f097397559162cb33d2d,Bestimmtheit,Bestimmtheit
1bdaa0217d94b45c2647e73570f499c5277c,Möglichkeiten,Möglichkeit
5caa0229c238f1e37583893eb1633843040d,Trittsicherheit,Sicherheit
f61b52521c8d346bd0a22c2cf20a44c6523d,Möglichkeit,Möglichkeit
e3031322ae3106b5c96ad2f357ad1da4b2c3,Wirksamkeit,Wirksamkeit
3fb1e82293d29d852b8999506937bbba26d3,Unpäßlichkeiten,Pässlichkeit
9b0743934bd5f49a7cefcb718e932ad5e119,Wirklichkeit,Wirklichkeit
a0d00b89c4cb5a1bc293b348782ef7f19a90,Bestimmtheit,Bestimmtheit
bec9ed3b14732393a055aa755fa867e9076a,Möglichkeit,Möglichkeit
2d03a0123c78a43e9424d8a76958f7f03787,Kindheit,Kindheit
a8407eeae9c4bfc44e190ad1d3a6f61aa02e,Schwierigkeiten,Schwierigkeit
dde9cda71c408fa409fc4629621f823827fc,Möglichkeit,Möglichkeit
14ecf37e2fa653920695881c51d230e28c2d,Vergangenheit,Vergangenheit
b07b4a662b602935ab605e7356a0586645a8,Therapiemöglichkeiten,Möglichkeit
77262f6e60ed10d7b35bdac683707147b975,Öffentlichkeit,Öffentlichkeit
8a073a06062ef1c9c06775e333634e4542b8,Sicherheit,Sicherheit
1c59af6e0013a981d5760a6f4c84413e357d,Gegebenheiten,Gegebenheit
8aac7c574bf525a42aa1d4191db7b16d844f,Möglichkeit,Möglichkeit
6f3eae312b8876192b99bf0db1d16b968783,schwierigkeiten,Schwierigkeit
492efcf7b47f0421697824053d966b406107,Pflegebedürftigkeit,Bedürftigkeit
e3a713a29ea7492fd25e087ab916bfc4ada5,Vollständigkeit,Vollständigkeit
0432ea39313b4cba31c05358381e4bb117c1,Arbeitsunfähigkeit,Fähigkeit
a67311740e1e0abec1c1b0eff2a16b342394,Möglichkeiten,Möglichkeit
3fb56eebbf8d59858e51efe27dfed97cd26a,Sicherheit,Sicherheit
855a08f8515f8f9674155bdb1ea3eb15b04e,Erwerbstätigkeit,Tätigkeit
48bc9637d172b2d916890fe42edf81b5c789,Gemeinsamkeiten,Gemeinsamkeit
993d0267c1a30eea2f3dac06b44179bb98cc,Mehrheit,Mehrheit
3ffbdbbdfc36845a7e0066fc0be461d32171,Schönheit,Schönheit
e4a598c324c18e1ec895315bfec4da9d6a29,Möglichkeit,Möglichkeit
037d0dc3d90bb2db26645dd667a9484d547c,Meinungsfreiheit,Freiheit
1b7735436dd48086c3180f671419103534c3,Weisheit,Weisheit
f5174fa2abf7e7e9a0b32a06c3e861edd8cb,Luftfeuchtigkeit,Feuchtigkeit
04c45dba5e7a7a60903752b56b1483ec6209,Öffentlichkeit,Öffentlichkeit
1dcec7132f6fc16e2eacd7c4947ec8efd67e,Kleinigkeiten,Kleinigkeit
80f721cc529b24742fc21d796acf519c1590,Persönlichkeit,Persönlichkeit
97fe75a58c8abe4b7232e3566fb53b15af8f,Möglichkeit,Möglichkeit
f16ab12efd7f13f5e4a31429ef0f270f6642,Gesundheit,Gesundheit
709d323383df71930e1a8121b3dd70f81d07,Eindringlichkeit,Eindringlichkeit
4ce4dbed32a128618ea0974b14ce0e703d2f,Gewohnheit,Gewohnheit
a09ee19b3427b56c14dc5a21fd4f00c9e67f,Einsamkeit,Einsamkeit
29caca53f9bb3f9594351a4233b572f95f05,Feierlichkeiten,Feierlichkeit
020534983e6d826ca69f694d1209eb4949e6,Pressefreiheit,Freiheit
eee0405a52a12e018ea6d19948f460379a4b,Frühjahrsmüdigkeit,Müdigkeit
886002b778ff8e12e669ab7d4050f731d7b7,Einheit,Einheit
e690a5ff3f1796398b477738ecf8c773db11,Bezogenheit,Bezogenheit
44ac684fee27ffbcc951463299356a434ea4,Gerechtigkeit,Gerechtigkeit
a87479361b66f92f5f90d1a094af9e325eb1,Selbstständigkeit,Selbstständigkeit
b4e575384873a975b2c0654153871b9c18fd,Verhandlungsfähigkeit,Fähigkeit
607f07c65b56b0d3b4518b7e692ca8626fb4,Gerechtigkeit,Gerechtigkeit
365be8937fe8e27e7c9b04bef040fbed5691,Möglichkeit,Möglichkeit
b0e2aef621c9aa9f46704d2f47802bfb3e78,Wirklichkeit,Wirklichkeit
5bd3baa00d2a1d134e86f7de52a9710488cb,Sicherheit,Sicherheit
4550e1b3d5f3a93c130c050d8e45b154afe2,Minderheit,Minderheit
37cc8c5ec59a3c54211e507aa1941945533c,Sicherheit,Sicherheit
b8ca075b7a13b5a34d51f7ef9ef9061bc561,Gesamtheit,Gesamtheit
b6601e53c114ce156f617c72cbe2b9410370,Sicherheit,Sicherheit
6d04231c87b5cece1acd03f923e95914b2c0,Kindheit,Kindheit
5d56f596779ddfff6fc205c87030f38db9ec,Wahrheit,Wahrheit
6b8fe3a1d060b7f7591175d3fe30850c361b,Möglichkeit,Möglichkeit
4efc3e6d6a909874eb4600fe70974bc1d560,Kindheit,Kindheit
